,dayofmonth,day,hour,temp,pressure,humidity,wind,visibility,dew_point,energy
2398,23,6,3,7.02,756.6,84.17,4.42,40.0,4.51,310
2399,23,6,4,6.65,756.52,85.08,4.58,40.0,4.23,330
2400,23,6,5,6.18,756.32,88.0,3.58,40.0,4.32,300
2401,23,6,6,5.96,756.2,88.0,3.42,40.0,4.16,340
2402,23,6,7,5.86,756.28,87.58,4.0,40.0,3.93,340
2403,23,6,8,6.01,756.48,84.92,4.0,40.0,3.62,370
2404,23,6,9,6.48,756.6,79.75,4.25,40.0,3.22,560
2405,23,6,10,7.5,756.6,70.5,5.42,40.0,2.36,730
2406,23,6,12,8.5,757.0,60.67,5.0,40.0,1.27,280
2407,23,6,13,8.8,757.0,58.0,4.67,40.0,0.87,520
2408,23,6,14,9.9,757.0,51.08,4.83,40.0,0.15,660
2409,23,6,15,9.93,757.12,49.5,6.0,40.0,-0.2,550
2410,23,6,16,8.92,757.3,52.17,6.83,40.0,-0.45,420
2411,23,6,17,8.47,757.42,50.17,7.58,40.0,-1.38,450
2412,23,6,18,8.17,757.67,48.33,7.67,40.0,-2.23,390
2413,23,6,19,7.58,757.97,53.25,7.75,40.0,-1.55,700
2414,23,6,20,5.76,758.32,64.5,5.17,40.0,-0.5,690
2415,23,6,21,4.75,758.75,68.83,4.0,40.0,-0.58,470
2416,23,6,22,3.69,759.1,73.75,3.17,40.0,-0.7,380
2417,23,6,23,2.41,759.1,81.08,2.0,40.0,-0.62,360
2418,24,7,0,2.08,759.1,83.58,2.0,40.0,-0.46,330
2419,24,7,1,2.07,759.02,84.67,2.42,40.0,-0.27,330
2420,24,7,2,1.94,758.86,87.0,2.58,40.0,-0.02,300
2421,24,7,3,2.0,758.67,89.08,2.0,40.0,0.39,330
2422,24,7,4,2.08,758.42,92.0,1.58,40.0,0.88,360
2423,24,7,5,2.53,758.22,92.0,1.42,32.92,1.33,320
2424,24,7,6,2.88,758.02,93.25,1.58,30.08,1.84,320
2425,24,7,7,2.99,757.9,93.33,1.42,40.0,1.94,410
2426,24,7,8,3.65,757.98,89.75,2.83,34.17,2.08,510
2427,24,7,9,4.3,758.03,86.33,4.0,27.0,2.2,460
2428,24,7,10,4.94,757.9,81.75,4.0,29.0,2.03,550
2429,24,7,11,4.9,757.97,83.33,4.0,32.67,2.23,340
2430,24,7,12,5.28,757.93,85.0,4.0,40.0,2.85,410
2431,24,7,13,4.89,757.7,83.83,2.75,40.0,2.29,350
2432,24,7,14,4.82,757.53,83.25,2.67,40.0,2.04,370
2433,24,7,15,6.89,757.3,68.92,5.83,40.0,1.48,420
2434,24,7,16,6.18,757.34,71.42,6.58,40.0,1.27,460
2435,24,7,17,6.31,757.36,73.58,6.0,40.0,1.78,650
2436,24,7,18,7.38,757.42,65.17,5.58,40.0,1.16,650
2437,24,7,19,6.58,757.68,67.33,5.0,40.0,0.89,580
2438,24,7,20,4.8,757.88,76.17,4.17,40.0,0.85,650
2439,24,7,21,3.72,758.12,82.42,3.0,40.0,0.95,540
2440,24,7,22,2.78,758.26,86.33,3.0,40.0,0.68,440
2441,24,7,23,2.12,758.16,90.58,2.17,40.0,0.68,430
2442,25,1,0,1.92,758.06,91.25,1.42,40.0,0.62,430
2443,25,1,1,1.51,757.88,94.25,2.0,33.75,0.68,410
2444,25,1,2,1.14,757.53,96.0,2.42,23.75,0.54,370
2445,25,1,3,1.2,757.13,96.42,2.58,22.42,0.64,380
2446,25,1,4,1.45,756.69,96.58,2.0,22.17,0.91,390
2447,25,1,5,2.13,756.19,95.58,2.42,21.0,1.45,450
2448,25,1,6,2.64,755.73,94.58,3.0,21.0,1.8,330
2449,25,1,7,3.03,755.33,93.17,2.58,22.25,2.01,350
2450,25,1,8,3.92,754.89,90.33,2.83,25.25,2.43,390
2451,25,1,9,4.92,754.35,87.58,4.0,26.17,2.98,350
2452,25,1,10,5.5,753.79,89.08,3.58,23.33,3.83,370
2453,25,1,11,6.04,753.21,91.58,3.42,21.0,4.76,380
2454,25,1,12,7.51,752.42,86.0,4.42,28.92,5.28,400
2455,25,1,13,8.67,751.52,79.83,5.0,35.42,5.35,310
2456,25,1,14,8.32,750.83,83.92,5.42,33.58,5.66,390
2457,25,1,15,7.21,750.35,90.5,5.17,49.58,5.72,390
2458,25,1,16,7.34,749.67,92.33,4.83,53.42,6.15,440
2459,25,1,17,8.07,749.0,91.33,5.33,35.0,6.7,440
2460,25,1,18,6.96,748.6,93.58,4.83,35.83,5.98,740
2461,25,1,19,5.83,748.47,93.42,4.33,39.75,4.82,600
2462,25,1,20,6.01,748.3,92.75,2.42,30.67,4.9,650
2463,25,1,21,5.52,748.38,89.33,2.58,40.0,3.87,400
2464,25,1,22,5.28,748.58,89.92,2.83,46.25,3.73,390
2465,25,1,23,4.39,748.91,92.75,4.0,48.75,3.32,380
2466,26,2,0,3.15,749.08,91.0,3.17,40.0,1.81,310
2467,26,2,1,2.76,748.86,91.0,2.42,40.0,1.4,320
2468,26,2,2,2.58,748.72,91.83,3.0,40.0,1.4,300
2469,26,2,3,2.02,748.56,93.42,3.0,40.0,1.07,280
2470,26,2,4,1.33,748.42,94.42,3.42,40.0,0.52,280
2471,26,2,5,1.28,748.19,93.17,4.0,35.97,0.29,410
2472,26,2,6,1.64,747.96,90.0,4.42,29.0,0.14,420
2473,26,2,7,1.9,747.95,89.25,5.0,31.75,0.28,180
2474,26,2,8,3.12,748.02,83.25,5.83,40.0,0.46,290
2475,26,2,9,4.62,747.94,76.75,7.0,40.0,0.82,340
2476,26,2,10,5.67,748.0,75.21,7.42,37.71,1.61,240
2477,26,2,11,6.07,748.0,75.71,8.42,32.21,2.11,300
2478,26,2,12,5.8,748.0,78.08,7.33,33.58,2.23,330
2479,26,2,13,5.06,748.12,80.58,5.0,40.0,1.92,300
2480,26,2,14,4.62,748.42,80.83,3.75,40.0,1.55,240
2481,26,2,15,4.6,748.52,78.67,2.83,40.0,1.12,320
2482,26,2,16,5.18,748.48,74.42,4.83,40.0,0.92,480
2483,26,2,17,5.38,748.58,71.83,6.0,40.0,0.52,300
2484,26,2,18,6.92,748.67,57.67,6.42,40.0,-0.9,550
2485,26,2,19,5.86,749.02,64.17,6.17,40.0,-0.52,730
2486,26,2,20,4.1,749.41,77.08,5.42,34.17,0.29,590
2487,26,2,21,1.91,749.7,89.92,4.75,31.83,0.41,450
2488,26,2,22,1.72,749.66,90.67,3.42,40.0,0.33,260
2489,26,2,23,3.0,749.64,83.92,4.83,40.0,0.51,300
2490,27,3,0,2.88,749.7,83.08,5.58,40.0,0.31,330
2491,27,3,1,2.62,749.7,86.0,5.0,40.0,0.52,260
2492,27,3,2,2.58,749.74,85.17,5.0,40.0,0.36,280
2493,27,3,3,2.53,749.84,86.92,4.58,33.75,0.59,310
2494,27,3,4,2.59,749.98,89.75,4.83,26.25,1.08,320
2495,27,3,5,2.83,750.14,90.08,5.58,42.58,1.37,260
2496,27,3,6,2.39,750.32,94.25,4.17,62.17,1.56,390
2497,27,3,7,2.48,750.54,95.58,3.0,62.67,1.79,400
2498,27,3,8,3.08,750.77,94.17,3.42,54.58,2.2,360
2499,27,3,9,3.74,751.17,92.17,4.0,33.33,2.62,480
2500,27,3,10,5.67,751.48,86.0,4.83,30.67,3.45,500
2501,27,3,11,6.92,751.77,78.17,6.83,35.42,3.3,290
2502,27,3,12,6.86,752.12,75.33,8.42,27.33,2.77,390
2503,27,3,13,7.62,752.47,70.92,7.75,31.25,2.71,580
2504,27,3,14,7.8,752.87,67.58,6.0,40.0,2.18,440
2505,27,3,15,8.59,753.1,64.92,6.0,40.0,2.29,570
2506,27,3,16,8.7,753.27,64.08,6.42,40.0,2.2,570
2507,27,3,17,7.18,753.62,65.33,5.33,40.0,1.0,610
2508,27,3,18,7.65,754.0,62.0,3.0,40.0,0.75,620
2509,27,3,19,6.97,754.2,68.5,2.58,40.0,1.41,620
2510,27,3,20,4.52,754.28,81.92,1.58,40.0,1.66,650
2511,27,3,21,3.53,754.52,85.58,1.0,40.0,1.35,390
2512,27,3,22,2.97,754.87,86.25,1.0,40.0,0.88,430
2513,27,3,23,1.96,755.1,90.08,1.0,34.58,0.49,400
2514,28,4,0,0.82,755.14,93.42,1.42,24.08,-0.09,280
2515,28,4,1,0.34,755.24,94.83,2.0,20.42,-0.38,310
2516,28,4,2,0.27,755.34,95.58,2.0,21.42,-0.37,320
2517,28,4,3,-0.07,755.4,95.83,2.42,39.92,-0.64,240
2518,28,4,4,-0.13,755.4,96.17,2.58,46.67,-0.66,310
2519,28,4,5,-0.12,755.4,95.37,1.63,36.77,-0.78,410
2520,28,4,6,-0.46,755.44,96.42,1.42,63.58,-0.98,410
2521,28,4,7,0.2,755.58,96.0,2.0,52.75,-0.38,310
2522,28,4,8,3.21,755.92,88.83,2.0,24.92,1.48,450
2523,28,4,9,5.36,756.22,80.92,2.0,33.58,2.38,400
2524,28,4,10,6.35,756.36,75.29,2.42,40.0,2.29,470
2525,28,4,11,7.2,756.26,68.79,3.42,40.0,1.79,340
2526,28,4,12,6.53,756.32,69.58,4.0,40.0,1.25,240
2527,28,4,13,5.67,756.44,74.96,3.79,40.0,1.44,330
2528,28,4,14,7.52,756.29,72.46,3.29,40.0,2.74,300
2529,28,4,15,8.18,756.28,71.0,4.25,35.0,3.12,380
2530,28,4,16,8.6,756.25,63.0,4.5,34.0,1.8,480
2531,28,4,17,9.68,756.1,53.5,3.17,40.0,0.67,390
2532,28,4,19,9.45,756.2,42.0,4.0,40.0,-2.95,520
2533,28,4,20,7.72,756.2,52.17,2.58,40.0,-1.86,630
2534,28,4,21,5.18,756.2,68.75,2.0,40.0,-0.19,330
2535,28,4,22,3.76,756.16,76.08,2.42,40.0,-0.07,310
2536,28,4,23,3.1,755.99,79.28,3.14,40.0,-0.16,310
2537,29,5,0,3.33,755.72,79.94,3.47,40.0,0.17,250
2538,29,5,1,3.56,755.46,80.61,3.81,40.0,0.51,320
2539,29,5,2,4.03,755.13,77.25,4.42,40.0,0.37,320
2540,29,5,3,4.62,754.78,72.83,5.0,40.0,0.15,260
2541,29,5,4,4.82,754.54,74.21,5.21,40.0,0.56,280
2542,29,5,5,4.87,754.39,74.71,5.71,40.0,0.71,320
2543,29,5,6,5.32,754.26,74.58,6.0,40.0,1.13,480
2544,29,5,8,7.05,754.45,76.0,7.0,40.0,3.05,400
2545,29,5,9,7.22,754.64,77.67,6.58,40.0,3.55,330
2546,29,5,10,7.27,754.87,81.25,5.58,31.67,4.23,230
2547,29,5,11,7.43,755.13,84.5,4.83,21.5,4.9,170
2548,29,5,12,8.22,755.15,87.5,4.0,37.25,6.2,190
2549,29,5,13,8.42,755.15,86.33,3.83,40.0,6.18,160
2550,29,5,14,7.87,755.7,77.5,5.25,40.0,4.1,260
2551,29,5,15,7.83,755.84,79.0,4.75,35.42,4.35,330
2552,29,5,16,7.93,755.82,86.42,3.42,33.58,5.78,470
2553,29,5,17,8.62,755.65,84.75,4.0,40.0,6.12,390
2554,29,5,18,9.35,755.5,78.5,4.0,40.0,5.75,600
2555,29,5,19,8.78,755.5,81.08,4.0,40.0,5.69,690
2556,29,5,20,7.57,755.62,85.67,3.58,40.0,5.32,650
2557,29,5,21,6.98,756.01,88.83,3.0,40.0,5.2,400
2558,29,5,22,6.84,756.3,91.25,3.0,40.0,5.45,300
2559,29,5,23,6.94,756.34,93.83,2.58,32.92,6.01,330
2560,30,6,0,6.83,756.48,95.42,2.0,23.83,6.18,310
2561,30,6,1,6.52,756.72,95.58,2.0,31.25,5.88,260
2562,30,6,2,6.11,756.9,95.42,2.0,32.92,5.45,270
2563,30,6,3,5.45,756.94,96.42,2.0,25.5,4.89,310
2564,30,6,4,5.06,757.08,96.17,1.58,33.58,4.48,310
2565,30,6,5,4.92,757.24,95.42,1.0,40.0,4.26,330
2566,30,6,6,4.8,757.42,96.42,1.0,40.0,4.24,240
2567,30,6,7,5.05,757.81,96.17,1.0,40.0,4.42,370
2568,30,6,8,5.4,758.1,95.0,1.0,40.0,4.6,70
2569,30,6,9,6.5,758.6,86.33,1.0,40.0,4.37,470
2570,30,6,11,8.41,759.16,75.67,1.0,32.42,4.34,400
2571,30,6,12,8.77,759.22,73.5,1.0,28.08,4.26,160
2572,30,6,13,10.17,759.4,64.67,2.33,28.0,3.73,290
2573,30,6,14,10.5,759.48,61.33,3.83,29.5,3.32,570
2574,30,6,15,10.57,759.7,60.0,5.33,40.0,3.07,450
2575,30,6,16,10.62,759.94,62.83,6.0,40.0,3.77,190
2576,30,6,17,9.97,760.4,66.0,6.0,40.0,3.8,320
2577,30,6,18,9.66,760.77,67.0,6.0,40.0,3.7,420
2578,30,6,19,9.48,761.21,67.0,6.0,40.0,3.62,360
2579,30,6,20,8.67,761.75,67.83,5.58,40.0,3.04,430
2580,30,6,21,7.3,762.31,71.5,4.58,40.0,2.44,420
2581,30,6,22,6.1,762.89,77.92,3.58,40.0,2.5,440
2582,30,6,23,4.94,763.47,83.67,2.58,40.0,2.38,250
2583,1,7,0,4.26,763.74,86.83,2.42,35.42,2.24,310
2584,1,7,1,3.99,763.92,88.83,3.0,27.75,2.26,330
2585,1,7,2,3.62,764.06,90.83,3.0,25.17,2.24,290
2586,1,7,3,3.29,764.12,92.42,2.58,22.75,2.18,250
2587,1,7,4,2.67,764.38,94.25,2.0,38.5,1.83,320
2588,1,7,5,2.12,764.62,95.58,2.0,63.0,1.43,310
2589,1,7,6,2.08,765.01,95.83,2.0,62.17,1.41,320
2590,1,7,7,3.08,765.42,95.75,2.0,61.83,2.41,350
2591,1,7,8,5.1,765.7,91.0,2.67,51.67,3.73,310
2592,1,7,9,7.16,765.94,79.58,4.83,29.0,3.86,540
2593,1,7,10,8.34,766.0,69.08,5.58,33.58,3.02,380
2594,1,7,11,9.52,766.0,67.92,5.0,40.0,3.86,550
2595,1,7,12,10.52,765.92,64.92,5.42,40.0,3.99,580
2596,1,7,13,11.35,765.67,54.17,5.58,40.0,2.3,470
2597,1,7,14,11.99,765.42,48.83,4.58,40.0,1.34,650
2598,1,7,15,12.69,765.3,43.42,4.42,40.0,0.38,630
2599,1,7,16,13.37,765.34,42.44,4.61,40.0,0.71,340
2600,1,7,18,13.43,765.5,39.33,4.0,40.0,-0.1,330
2601,1,7,19,12.97,765.54,42.08,3.58,40.0,0.38,700
2602,1,7,20,11.5,765.72,49.58,3.0,40.0,1.19,640
2603,1,7,21,9.39,765.94,58.5,2.58,40.0,1.52,510
2604,1,7,22,7.86,766.0,64.5,2.0,40.0,1.48,420
2605,1,7,23,6.77,766.0,68.42,1.58,40.0,1.31,290
2606,2,1,0,5.97,766.0,70.67,1.0,40.0,0.94,330
2607,2,1,1,4.75,765.83,78.83,1.0,40.0,1.29,310
2608,2,1,2,3.58,765.56,87.0,1.0,40.0,1.58,240
2609,2,1,3,2.82,765.46,89.5,1.0,40.0,1.19,320
2610,2,1,4,2.08,765.28,91.33,1.0,35.0,0.78,310
2611,2,1,5,2.05,765.03,89.73,1.0,28.0,0.56,390
2612,2,1,6,1.76,764.73,92.25,1.0,27.58,0.62,460
2613,2,1,7,2.55,764.5,91.5,1.0,30.25,1.25,310
2614,2,1,8,6.52,764.46,79.0,1.0,35.42,3.02,320
2615,2,1,9,9.58,764.28,66.17,1.42,29.0,3.39,330
2616,2,1,10,11.87,764.0,53.83,2.21,31.29,2.56,320
2617,2,1,11,13.72,763.75,43.83,2.71,36.79,1.26,310
2618,2,1,12,15.07,763.39,37.38,3.0,37.29,0.52,490
2619,2,1,13,15.72,762.89,35.88,3.0,30.79,0.57,490
2620,2,1,14,16.31,762.39,33.75,3.0,32.42,0.31,480
2621,2,1,15,16.64,761.97,33.25,3.42,35.42,0.4,490
2622,2,1,16,16.63,761.6,39.33,3.67,32.67,2.5,310
2623,2,1,18,15.5,760.78,60.0,4.0,40.0,7.59,760
2624,2,1,19,14.51,760.52,67.83,3.58,40.0,8.62,810
2625,2,1,20,13.77,760.48,71.92,3.0,40.0,8.75,660
2626,2,1,21,12.88,760.6,78.92,2.58,40.0,9.27,320
2627,2,1,22,12.18,760.47,83.42,2.42,40.0,9.46,390
2628,2,1,23,11.5,760.17,85.67,3.0,40.0,9.15,330
2629,3,2,0,11.13,760.0,88.0,3.42,35.0,9.17,330
2630,3,2,1,11.39,760.0,90.92,4.83,38.42,9.95,230
2631,3,2,2,10.68,760.0,91.25,6.42,47.58,9.26,320
2632,3,2,3,9.56,760.17,87.25,5.33,35.42,7.47,320
2633,3,2,4,8.42,760.52,90.25,3.0,27.75,6.88,300
2634,3,2,5,7.57,760.82,92.42,2.58,25.17,6.41,310
2635,3,2,6,6.89,761.21,93.83,2.0,24.42,5.92,410
2636,3,2,7,7.31,761.75,92.92,2.42,25.42,6.18,300
2637,3,2,8,8.72,762.31,86.67,3.83,31.83,6.53,330
2638,3,2,9,9.72,762.85,77.83,5.0,40.0,5.92,240
2639,3,2,10,10.47,763.37,67.42,5.42,40.0,4.57,310
2640,3,2,11,10.95,763.72,58.92,5.58,40.0,3.11,320
2641,3,2,12,11.8,763.98,54.33,4.58,40.0,2.78,320
2642,3,2,13,12.58,764.18,49.5,4.42,40.0,2.23,240
2643,3,2,14,13.03,764.34,44.33,4.58,35.42,1.09,340
2644,3,2,15,13.79,764.4,41.58,4.0,33.58,0.84,300
2645,3,2,16,14.12,764.44,40.17,4.42,40.0,0.61,390
2646,3,2,17,14.1,764.5,38.67,4.67,36.33,0.1,360
2647,3,2,18,14.01,764.67,38.83,4.42,33.58,-0.02,800
2648,3,2,19,13.04,765.03,42.17,4.57,40.0,0.27,620
2649,3,2,20,11.34,765.28,51.25,3.17,40.0,1.38,710
2650,3,2,21,9.29,765.61,62.5,1.58,40.0,2.43,340
2651,3,2,22,7.55,766.02,71.42,1.0,40.0,2.53,330
2652,3,2,23,6.42,766.24,78.17,1.0,40.0,2.83,250
2653,4,3,0,5.47,766.42,80.33,1.0,40.0,2.35,310
2654,4,3,1,4.18,766.6,86.67,1.0,40.0,2.17,320
2655,4,3,2,3.79,766.6,89.0,1.0,40.0,2.19,330
2656,4,3,3,3.08,766.64,90.25,1.0,35.42,1.65,230
2657,4,3,4,2.38,766.66,92.42,1.0,33.58,1.22,300
2658,4,3,5,1.99,766.6,93.42,1.0,40.0,1.02,400
2659,4,3,6,1.93,766.65,94.0,1.0,33.93,1.09,410
2660,4,3,7,3.82,766.7,89.42,1.0,27.83,2.18,360
2661,4,3,8,7.6,766.8,75.5,1.0,34.5,3.45,280
2662,4,3,9,9.93,766.86,65.92,1.42,40.0,3.79,430
2663,4,3,10,11.93,766.84,58.0,2.42,40.0,3.74,500
2664,4,3,11,13.64,766.82,48.5,3.0,40.0,2.89,460
2665,4,3,12,14.44,766.66,42.92,2.58,40.0,1.93,390
2666,4,3,13,14.92,766.43,38.33,2.42,40.0,0.79,420
2667,4,3,14,15.38,766.08,35.58,3.0,40.0,0.25,420
2668,4,3,15,15.41,765.78,35.0,3.42,40.0,0.07,410
2669,4,3,16,15.87,765.43,35.0,4.0,40.0,0.42,490
2670,4,3,17,16.1,765.03,34.58,3.58,40.0,0.48,680
2671,4,3,18,15.88,764.67,36.6,3.43,40.0,0.99,600
2672,4,3,19,15.18,764.42,41.67,3.58,40.0,2.11,670
2673,4,3,20,13.64,764.26,48.17,3.0,40.0,2.69,600
2674,4,3,21,11.59,764.24,55.67,3.0,40.0,2.93,450
2675,4,3,22,10.27,764.34,58.83,2.58,40.0,2.58,330
2676,4,3,23,9.34,764.28,61.67,2.0,40.0,2.32,330
2677,5,4,0,8.41,764.06,64.42,2.0,40.0,1.99,240
2678,5,4,1,7.5,763.88,68.33,2.42,40.0,1.91,340
2679,5,4,2,6.97,763.66,71.33,3.42,40.0,2.03,310
2680,5,4,3,6.87,763.47,70.25,3.58,40.0,1.76,330
2681,5,4,4,5.82,763.3,74.92,2.58,40.0,1.7,310
2682,5,4,5,4.67,763.3,80.25,2.0,40.0,1.53,230
2683,5,4,6,4.66,763.26,79.08,2.42,40.0,1.26,350
2684,5,4,7,6.56,763.11,70.8,2.53,40.0,1.57,600
2685,5,4,8,8.82,762.95,62.75,2.25,40.0,1.98,410
2686,5,4,9,12.13,762.72,50.92,3.83,40.0,2.11,510
2687,5,4,10,14.01,762.47,44.25,5.0,40.0,1.9,580
2688,5,4,11,15.54,762.09,37.75,4.17,40.0,1.12,530
2689,5,4,12,16.72,761.67,34.33,3.42,35.0,0.75,620
2690,5,4,13,17.38,761.33,30.33,4.0,33.0,-0.35,250
2691,5,4,14,18.29,760.81,28.42,3.58,40.0,-0.48,330
2692,5,4,15,19.28,760.23,29.83,3.42,40.0,1.09,350
2693,5,4,16,19.22,759.67,30.58,4.42,40.0,1.42,310
2694,5,4,17,19.35,759.13,30.0,5.0,40.0,1.27,170
2695,5,4,18,19.1,758.5,32.0,4.5,40.0,1.9,480
2696,5,4,19,18.52,758.08,38.58,3.58,40.0,3.82,590
2697,5,4,20,16.95,757.82,47.08,3.42,40.0,5.36,590
2698,5,4,21,15.02,757.7,54.17,3.17,40.0,5.59,430
2699,5,4,22,13.22,757.58,62.08,2.0,40.0,5.96,340
2700,5,4,23,11.86,757.36,67.92,2.0,40.0,5.98,330
2701,6,5,0,10.77,757.3,73.25,2.0,40.0,6.1,250
2702,6,5,1,10.01,757.17,76.25,2.0,40.0,6.06,350
2703,6,5,2,9.31,756.83,78.42,2.42,40.0,5.79,300
2704,6,5,3,9.19,756.43,78.17,3.0,40.0,5.58,350
2705,6,5,4,9.39,756.03,77.83,3.42,40.0,5.66,300
2706,6,5,5,8.89,755.63,80.25,4.0,40.0,5.64,310
2707,6,5,6,9.02,755.32,80.75,3.58,40.0,5.87,440
2708,6,5,7,9.97,755.2,78.67,2.33,40.0,6.4,340
2709,6,5,8,12.16,755.08,75.08,1.0,40.0,7.79,570
2710,6,5,9,14.93,754.8,65.67,1.67,40.0,8.4,290
2711,6,5,10,17.07,754.47,52.92,3.0,40.0,7.36,540
2712,6,5,11,18.5,754.2,49.33,3.0,40.0,7.57,350
2713,6,5,12,20.1,753.85,46.0,3.5,40.0,8.05,490
2714,6,5,13,21.03,753.58,42.33,4.42,40.0,7.75,480
2715,6,5,14,21.82,753.28,39.6,4.6,40.0,7.52,620
2716,6,5,15,22.34,753.02,37.75,4.42,40.0,7.24,450
2717,6,5,16,22.57,752.82,36.42,5.0,40.0,6.98,420
2718,6,5,17,22.63,752.62,39.5,5.0,40.0,8.12,560
2719,6,5,18,22.47,752.5,43.0,4.33,40.0,9.07,400
2720,6,5,19,21.92,752.42,44.67,3.58,40.0,9.14,760
2721,6,5,20,20.06,752.34,48.25,2.58,32.5,8.7,700
2722,6,5,21,17.81,752.44,52.92,1.58,29.5,8.04,430
2723,6,5,22,15.53,752.5,62.42,1.0,40.0,8.27,320
2724,6,5,23,13.32,752.5,73.33,1.83,40.0,8.62,350
2725,7,6,0,12.21,752.5,78.42,3.0,40.0,8.55,310
2726,7,6,1,13.05,752.5,68.58,2.58,40.0,7.07,340
2727,7,6,2,14.72,752.46,53.58,2.42,40.0,5.33,320
2728,7,6,3,13.56,752.28,58.0,2.17,40.0,5.31,330
2729,7,6,4,12.02,752.02,64.58,1.0,40.0,5.43,330
2730,7,6,5,11.65,751.9,65.25,1.42,40.0,5.28,310
2731,7,6,6,11.84,751.94,66.58,1.58,40.0,5.82,320
2732,7,6,7,13.47,752.07,63.0,1.33,40.0,6.5,270
2733,7,6,8,15.9,752.24,57.37,2.37,40.0,7.4,530
2734,7,6,9,18.2,752.4,54.5,3.0,40.0,8.75,260
2735,7,6,10,20.1,752.5,47.0,3.33,40.0,8.3,440
2736,7,6,11,22.03,752.47,37.67,4.0,40.0,6.93,460
2737,7,6,12,23.03,752.32,32.5,4.42,40.0,5.6,520
2738,7,6,13,23.71,752.16,28.58,5.42,40.0,4.32,450
2739,7,6,14,24.25,752.1,26.75,5.17,40.0,3.88,530
2740,7,6,15,24.93,751.93,25.83,4.0,40.0,3.83,620
2741,7,6,16,25.28,751.53,26.58,4.0,40.0,4.62,550
2742,7,6,17,24.06,751.26,32.67,3.58,40.0,6.18,500
2743,7,6,18,23.2,751.1,39.0,3.0,40.0,8.5,290
2744,7,6,19,23.34,751.12,39.75,2.58,40.0,8.86,720
2745,7,6,20,22.12,751.3,47.92,1.58,40.0,10.53,520
2746,7,6,21,19.84,751.42,56.17,1.0,40.0,10.75,340
2747,7,6,22,16.88,751.64,66.17,1.0,40.0,10.48,350
2748,7,6,23,14.77,751.7,75.75,1.0,40.0,10.48,340
2749,8,7,0,13.35,751.7,81.83,1.42,40.0,10.26,350
2750,8,7,1,12.71,751.74,83.83,1.58,40.0,10.03,310
2751,8,7,2,12.18,751.76,85.42,1.42,34.58,9.76,330
2752,8,7,3,12.33,751.7,85.58,2.0,27.42,9.95,340
2753,8,7,4,13.05,751.53,85.83,1.58,26.75,10.68,300
2754,8,7,5,13.57,751.34,84.08,1.0,26.67,10.87,340
2755,8,7,6,13.59,751.52,80.83,1.0,29.0,10.36,300
2756,8,7,7,14.34,751.82,78.25,1.0,28.17,10.55,360
2757,8,7,8,16.89,752.04,68.12,1.0,31.87,10.82,330
2758,8,7,9,19.81,752.1,55.92,1.58,40.0,10.64,300
2759,8,7,10,21.85,752.1,50.0,2.0,40.0,10.9,400
2760,8,7,11,23.22,752.06,46.58,2.42,40.0,11.16,300
2761,8,7,12,23.9,751.92,44.33,3.42,40.0,11.02,340
2762,8,7,13,24.89,751.76,38.67,4.0,40.0,9.78,340
2763,8,7,14,25.05,751.53,33.58,4.0,40.0,7.82,340
2764,8,7,15,24.58,751.17,33.0,4.0,40.0,7.18,300
2765,8,7,16,25.11,750.96,32.17,4.0,40.0,7.21,330
2766,8,7,17,25.93,750.78,28.08,5.25,40.0,5.88,340
2767,8,7,18,25.45,750.6,25.25,6.17,35.42,4.02,300
2768,8,7,19,24.56,750.6,29.08,4.58,33.58,5.18,360
2769,8,7,20,22.72,750.72,36.17,4.0,40.0,6.75,470
2770,8,7,21,20.7,751.07,43.67,4.0,40.0,7.88,380
2771,8,7,22,18.62,751.42,52.25,3.17,40.0,8.46,350
2772,8,7,23,16.95,751.64,59.33,2.42,40.0,8.89,320
2773,9,1,0,16.84,751.78,58.67,2.58,40.0,8.56,330
2774,9,1,1,15.95,751.86,61.42,2.0,40.0,8.46,350
2775,9,1,2,15.48,751.76,61.17,2.0,40.0,8.07,330
2776,9,1,3,15.01,751.78,60.42,2.42,40.0,7.39,320
2777,9,1,4,13.85,751.9,65.58,2.58,40.0,7.39,340
2778,9,1,5,11.72,752.07,77.42,1.58,40.0,7.8,390
2779,9,1,6,10.99,752.38,82.5,1.42,35.42,8.09,330
2780,9,1,7,13.31,752.5,75.25,2.0,33.58,8.92,340
2781,9,1,8,15.88,752.62,66.25,2.42,40.0,9.5,370
2782,9,1,9,17.97,752.8,57.67,3.42,40.0,9.46,400
2783,9,1,10,19.78,752.8,50.92,3.58,40.0,9.28,330
2784,9,1,11,21.22,752.8,47.17,2.58,40.0,9.39,370
2785,9,1,12,22.1,752.84,46.87,2.43,40.0,10.15,580
2786,9,1,13,22.39,752.86,46.75,3.0,40.0,10.48,310
2787,9,1,14,22.66,752.8,46.87,3.0,40.0,10.77,290
2788,9,1,15,22.38,752.67,49.42,3.0,40.0,11.22,420
2789,9,1,16,22.82,752.46,47.08,3.0,40.0,10.77,470
2790,9,1,17,23.58,752.37,42.83,3.0,40.0,10.12,350
2791,9,1,18,22.67,752.16,43.25,3.0,40.0,9.37,720
2792,9,1,19,21.53,752.18,49.58,2.58,40.0,10.35,660
2793,9,1,20,20.06,752.34,58.08,2.0,35.42,11.44,570
2794,9,1,21,19.38,752.57,59.75,2.83,33.58,11.33,430
